Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag
C000596,10.713156,106.757963,Ho Chi Minh City,4.38,0.163,08:00,16:00,14,3,Home,False
C000599,10.863293,106.623057,Ho Chi Minh City,20.48,0.128,15:00,20:00,11,2,Home,False
C000600,10.808872,106.798921,Ho Chi Minh City,3.08,0.156,10:00,16:00,10,3,Home,False
C000608,10.709271,106.794884,Ho Chi Minh City,2.44,0.243,08:00,12:00,14,2,Home,False
C000609,10.808348,106.633352,Ho Chi Minh City,19.39,0.08,15:00,21:00,14,2,Home,False
C000610,10.712492,106.755689,Ho Chi Minh City,18.5,0.125,15:00,20:00,6,2,Home,False
C000612,10.796321,106.672156,Ho Chi Minh City,1.08,0.131,09:00,18:00,4,3,Home,False
C000615,10.808431,106.734925,Ho Chi Minh City,17.34,0.245,08:00,11:00,13,2,Locker,False
C000616,10.790361,106.755718,Ho Chi Minh City,18.73,0.222,08:00,11:00,4,2,Home,False
C000617,10.728832,106.724158,Ho Chi Minh City,16.68,0.184,09:00,12:00,4,2,Home,False
C000620,10.833741,106.610774,Ho Chi Minh City,15.65,0.057,13:00,18:00,15,1,Home,False
C000626,10.838027,106.679298,Ho Chi Minh City,8.96,0.177,13:00,20:00,15,1,Home,False
C000629,10.769436,106.762638,Ho Chi Minh City,7.49,0.223,13:00,18:00,5,2,Home,False
C000630,10.822786,106.739107,Ho Chi Minh City,14.32,0.227,13:00,16:00,10,2,Home,False
C000632,10.731832,106.584709,Ho Chi Minh City,5.43,0.094,17:00,21:00,9,2,Home,False
C000633,10.890495,106.665485,Ho Chi Minh City,23.23,0.058,17:00,20:00,13,2,Home,False
C000637,10.734398,106.662048,Ho Chi Minh City,4.12,0.189,13:00,16:00,5,2,Locker,True
C000640,10.895354,106.714545,Ho Chi Minh City,19.58,0.18,09:00,16:00,3,1,Home,False
C000641,10.8611,106.786058,Ho Chi Minh City,23.56,0.18,15:00,18:00,6,1,Home,True
C000645,10.796095,106.617747,Ho Chi Minh City,4.18,0.079,10:00,18:00,9,2,Locker,False
C000646,10.875482,106.667498,Ho Chi Minh City,17.47,0.12,17:00,20:00,8,2,Home,False
C000650,10.776597,106.784625,Ho Chi Minh City,9.93,0.19,10:00,16:00,6,2,Home,False
C000651,10.752351,106.720002,Ho Chi Minh City,17.58,0.232,15:00,18:00,8,3,Home,False
C000652,10.681513,106.632967,Ho Chi Minh City,19.41,0.078,10:00,16:00,7,2,Home,True
C000653,10.865,106.705406,Ho Chi Minh City,0.89,0.107,10:00,16:00,10,2,Home,False
C000656,10.694815,106.802927,Ho Chi Minh City,9.3,0.123,15:00,18:00,9,3,Home,False
C000657,10.876246,106.672717,Ho Chi Minh City,22.45,0.145,10:00,16:00,14,2,Home,False
C000661,10.657735,106.768698,Ho Chi Minh City,12.55,0.142,15:00,21:00,15,1,Home,True
C000663,10.720784,106.751043,Ho Chi Minh City,6.48,0.145,17:00,20:00,15,2,Home,False
C000671,10.819532,106.583788,Ho Chi Minh City,17.83,0.194,15:00,20:00,15,2,Home,False
C000672,10.747992,106.590282,Ho Chi Minh City,14.65,0.049,13:00,20:00,9,3,Home,False
C000675,10.731609,106.593795,Ho Chi Minh City,12.5,0.12,13:00,18:00,12,1,Home,False
C000676,10.658329,106.640537,Ho Chi Minh City,17.43,0.154,13:00,16:00,9,3,Home,False
C000678,10.826392,106.607765,Ho Chi Minh City,20.4,0.173,10:00,16:00,8,2,Home,False
C000680,10.667532,106.581484,Ho Chi Minh City,20.68,0.183,08:00,11:00,8,2,Home,False
C000682,10.824668,106.786107,Ho Chi Minh City,6.09,0.212,13:00,20:00,4,2,Home,False
C000685,10.831412,106.646997,Ho Chi Minh City,11.98,0.036,08:00,11:00,14,2,Home,False
C000688,10.865434,106.782266,Ho Chi Minh City,18.36,0.143,10:00,18:00,6,2,Home,True
C000689,10.808274,106.709294,Ho Chi Minh City,9.51,0.165,13:00,20:00,3,3,Home,False
C000690,10.795916,106.760399,Ho Chi Minh City,4.62,0.152,13:00,18:00,14,3,Home,False
C000691,10.681051,106.665693,Ho Chi Minh City,15.5,0.2,15:00,20:00,11,2,Home,False
C000693,10.866674,106.598466,Ho Chi Minh City,17.93,0.076,15:00,20:00,9,1,Home,False
C000698,10.782478,106.61004,Ho Chi Minh City,6.85,0.148,13:00,16:00,7,2,Home,False
C000702,10.665942,106.728851,Ho Chi Minh City,18.51,0.034,17:00,20:00,11,2,Locker,False
C000704,10.685377,106.617551,Ho Chi Minh City,12.41,0.032,10:00,16:00,6,1,Home,False
C000706,10.886113,106.73087,Ho Chi Minh City,22.22,0.053,10:00,16:00,14,2,Home,False
C000710,10.829611,106.687759,Ho Chi Minh City,12.41,0.224,10:00,16:00,7,2,Home,False
C000714,10.691306,106.697421,Ho Chi Minh City,1.51,0.212,13:00,16:00,4,2,Home,False
C000717,10.805776,106.774581,Ho Chi Minh City,12.53,0.249,08:00,16:00,8,2,Locker,False
C000719,10.715036,106.692452,Ho Chi Minh City,15.94,0.007,15:00,18:00,3,3,Home,False
C000720,10.680455,106.693461,Ho Chi Minh City,2.03,0.176,13:00,18:00,5,3,Home,False
C000724,10.837963,106.73445,Ho Chi Minh City,4.82,0.02,09:00,12:00,13,2,Locker,False
C000727,10.76765,106.724902,Ho Chi Minh City,6.83,0.023,13:00,16:00,13,2,Home,False
C000729,10.659371,106.647099,Ho Chi Minh City,18.14,0.057,10:00,16:00,11,2,Locker,False
C000730,10.711583,106.718064,Ho Chi Minh City,4.14,0.17,08:00,16:00,10,1,Home,False
C000733,10.870062,106.800553,Ho Chi Minh City,19.74,0.126,10:00,18:00,8,1,Home,False
C000734,10.770769,106.783977,Ho Chi Minh City,4.59,0.184,13:00,16:00,12,3,Locker,False
C000738,10.806057,106.784143,Ho Chi Minh City,9.91,0.045,15:00,21:00,11,2,Home,True
C000739,10.720102,106.728386,Ho Chi Minh City,21.6,0.224,08:00,16:00,8,2,Home,False
C000751,10.881797,106.743055,Ho Chi Minh City,11.27,0.054,17:00,21:00,15,3,Home,True
C000752,10.853995,106.611252,Ho Chi Minh City,7.58,0.194,08:00,16:00,10,3,Office,False
C000753,10.77594,106.704488,Ho Chi Minh City,17.94,0.178,09:00,16:00,7,3,Home,False
C000755,10.868728,106.746478,Ho Chi Minh City,10.05,0.066,09:00,16:00,9,2,Locker,False
C000757,10.865869,106.669812,Ho Chi Minh City,4.61,0.241,15:00,21:00,13,2,Locker,False
C000761,10.807569,106.793847,Ho Chi Minh City,19.15,0.084,17:00,21:00,5,3,Home,False
C000767,10.695695,106.605719,Ho Chi Minh City,5.99,0.077,15:00,21:00,6,2,Home,True
C000769,10.662615,106.812441,Ho Chi Minh City,22.15,0.228,15:00,21:00,4,2,Home,False
C000772,10.852084,106.585182,Ho Chi Minh City,19.77,0.094,09:00,16:00,12,2,Home,False
C000773,10.855191,106.748801,Ho Chi Minh City,15.62,0.095,09:00,18:00,8,1,Office,False
C000776,10.677125,106.811201,Ho Chi Minh City,13.73,0.011,10:00,18:00,10,3,Home,False
C000777,10.708639,106.800758,Ho Chi Minh City,13.16,0.096,08:00,11:00,6,3,Home,False
C000778,10.70668,106.759631,Ho Chi Minh City,6.6,0.211,10:00,18:00,12,2,Home,False
C000783,10.714824,106.791587,Ho Chi Minh City,24.18,0.224,15:00,21:00,13,2,Home,True
C000784,10.710556,106.688373,Ho Chi Minh City,9.51,0.096,13:00,16:00,7,2,Home,False
C000785,10.669465,106.654292,Ho Chi Minh City,16.2,0.158,13:00,16:00,10,3,Home,False
C000789,10.673933,106.791408,Ho Chi Minh City,11.6,0.213,09:00,16:00,13,3,Locker,False
C000790,10.777919,106.749778,Ho Chi Minh City,15.1,0.151,15:00,18:00,14,2,Home,False
C000791,10.713055,106.707141,Ho Chi Minh City,15.85,0.134,15:00,20:00,9,1,Home,False
C000792,10.676377,106.815896,Ho Chi Minh City,24.36,0.202,09:00,12:00,7,3,Home,False
C000795,10.795339,106.607382,Ho Chi Minh City,19.08,0.214,15:00,20:00,9,2,Locker,False
C000796,10.825656,106.750275,Ho Chi Minh City,12.37,0.215,08:00,11:00,13,2,Office,False
C000798,10.81913,106.685171,Ho Chi Minh City,19.91,0.195,10:00,18:00,5,2,Home,False
C000799,10.737529,106.773523,Ho Chi Minh City,12.15,0.058,10:00,18:00,3,1,Office,False
C000800,10.784002,106.64067,Ho Chi Minh City,0.82,0.046,08:00,16:00,5,3,Home,False
C000801,10.720483,106.776714,Ho Chi Minh City,14.4,0.232,15:00,20:00,9,2,Home,False
C000803,10.700588,106.770836,Ho Chi Minh City,5.43,0.229,09:00,16:00,4,3,Home,True
C000807,10.790518,106.608741,Ho Chi Minh City,18.1,0.136,08:00,16:00,3,3,Home,False
C000809,10.727359,106.651647,Ho Chi Minh City,13.51,0.198,17:00,21:00,8,2,Locker,False
C000812,10.765057,106.699087,Ho Chi Minh City,11.14,0.15,17:00,20:00,8,2,Home,False
C000813,10.761771,106.681335,Ho Chi Minh City,16.49,0.08,15:00,20:00,12,2,Home,False
C000815,10.751013,106.74075,Ho Chi Minh City,6.07,0.177,15:00,20:00,9,2,Home,False
C000817,10.801085,106.71943,Ho Chi Minh City,12.15,0.038,08:00,16:00,8,2,Home,False
C000818,10.822999,106.731916,Ho Chi Minh City,16.78,0.026,10:00,16:00,11,2,Home,False
C000820,10.66767,106.727719,Ho Chi Minh City,1.1,0.24,10:00,18:00,5,2,Home,False
C000821,10.828373,106.649268,Ho Chi Minh City,2.88,0.13,10:00,18:00,8,2,Locker,False
C000822,10.723554,106.739448,Ho Chi Minh City,2.83,0.124,15:00,21:00,15,3,Home,True
C000825,10.721748,106.672729,Ho Chi Minh City,6.08,0.197,09:00,12:00,12,2,Home,True
C000827,10.807752,106.765405,Ho Chi Minh City,3.94,0.18,17:00,21:00,12,1,Locker,False
C000829,10.662082,106.774669,Ho Chi Minh City,8.35,0.159,15:00,18:00,8,3,Locker,False
C000831,10.8403,106.784194,Ho Chi Minh City,1.19,0.228,15:00,21:00,6,1,Home,False
C000834,10.762201,106.685621,Ho Chi Minh City,1.22,0.038,17:00,21:00,9,1,Home,False
C000836,10.821436,106.761257,Ho Chi Minh City,22.39,0.095,09:00,18:00,5,3,Home,False
C000837,10.696592,106.64969,Ho Chi Minh City,1.49,0.036,09:00,18:00,14,2,Home,False
C000838,10.783483,106.674106,Ho Chi Minh City,20.87,0.228,09:00,12:00,10,2,Locker,False
C000847,10.79214,106.685977,Ho Chi Minh City,0.86,0.169,15:00,20:00,3,3,Home,False
C000848,10.746859,106.691248,Ho Chi Minh City,10.75,0.151,10:00,18:00,12,1,Home,False
C000849,10.7127,106.690664,Ho Chi Minh City,2.55,0.236,17:00,21:00,5,1,Home,True
C000851,10.692756,106.758887,Ho Chi Minh City,3.37,0.098,15:00,18:00,3,2,Home,False
C000854,10.818615,106.689204,Ho Chi Minh City,14.32,0.052,08:00,11:00,4,2,Locker,False
C000858,10.895852,106.728238,Ho Chi Minh City,7.32,0.074,13:00,18:00,5,2,Home,False
C000865,10.893201,106.60378,Ho Chi Minh City,20.41,0.16,09:00,16:00,13,2,Home,False
C000868,10.878363,106.754543,Ho Chi Minh City,13.72,0.104,08:00,12:00,13,3,Home,False
C000871,10.852443,106.737369,Ho Chi Minh City,19.67,0.077,15:00,20:00,15,2,Home,False
C000874,10.783359,106.731411,Ho Chi Minh City,20.29,0.035,10:00,16:00,11,2,Home,False
C000875,10.754101,106.747776,Ho Chi Minh City,15.94,0.215,10:00,18:00,11,2,Home,False
C000876,10.818587,106.713562,Ho Chi Minh City,12.14,0.03,15:00,20:00,11,2,Home,False
C000878,10.872887,106.698456,Ho Chi Minh City,3.51,0.118,08:00,16:00,9,2,Home,False
C000879,10.695308,106.701871,Ho Chi Minh City,8.79,0.011,17:00,21:00,5,3,Home,False
C000883,10.868169,106.78822,Ho Chi Minh City,17.04,0.069,08:00,11:00,5,1,Home,True
C000888,10.795996,106.721877,Ho Chi Minh City,8.73,0.047,10:00,16:00,11,2,Home,False
C000889,10.772442,106.72169,Ho Chi Minh City,12.01,0.098,10:00,16:00,13,3,Locker,True
C000893,10.686499,106.673719,Ho Chi Minh City,21.21,0.181,09:00,18:00,3,2,Home,False
C000894,10.820349,106.597412,Ho Chi Minh City,1.94,0.182,17:00,21:00,10,3,Home,False
C000895,10.688568,106.816523,Ho Chi Minh City,21.45,0.023,08:00,11:00,5,2,Home,False
C000896,10.744131,106.747602,Ho Chi Minh City,7.65,0.16,15:00,18:00,3,1,Home,False
C000897,10.872405,106.591731,Ho Chi Minh City,24.52,0.208,08:00,12:00,8,2,Home,False
C000899,10.845358,106.584265,Ho Chi Minh City,18.71,0.139,15:00,18:00,4,2,Home,False
C000900,10.87972,106.740979,Ho Chi Minh City,20.05,0.129,15:00,18:00,12,1,Locker,False
C000902,10.673164,106.614433,Ho Chi Minh City,7.53,0.111,10:00,16:00,10,2,Locker,False
C000903,10.849094,106.695118,Ho Chi Minh City,15.98,0.1,13:00,16:00,3,1,Office,False
C000904,10.863072,106.740664,Ho Chi Minh City,11.67,0.139,08:00,16:00,7,2,Home,False
C000906,10.854009,106.731215,Ho Chi Minh City,0.42,0.185,15:00,18:00,12,2,Office,False
C000911,10.65727,106.641713,Ho Chi Minh City,10.91,0.069,15:00,21:00,4,2,Locker,False
C000922,10.718338,106.810292,Ho Chi Minh City,22.88,0.133,13:00,18:00,14,2,Home,False
C000924,10.815849,106.649441,Ho Chi Minh City,10.26,0.1,10:00,16:00,11,2,Home,False
C000925,10.768412,106.780479,Ho Chi Minh City,21.92,0.021,09:00,18:00,8,1,Office,False
C000926,10.77823,106.761457,Ho Chi Minh City,9.38,0.194,08:00,12:00,14,1,Locker,False
C000927,10.769069,106.647047,Ho Chi Minh City,13.39,0.224,15:00,20:00,15,2,Home,False
C000928,10.659556,106.707023,Ho Chi Minh City,8.86,0.143,08:00,12:00,11,2,Home,False
C000930,10.668947,106.792028,Ho Chi Minh City,20.55,0.199,17:00,21:00,7,2,Home,False
C000931,10.807514,106.638772,Ho Chi Minh City,13.19,0.218,17:00,20:00,8,2,Home,False
C000932,10.881777,106.762526,Ho Chi Minh City,17.18,0.034,10:00,18:00,8,2,Home,False
C000933,10.729349,106.742156,Ho Chi Minh City,19.45,0.233,09:00,16:00,10,3,Office,False
C000934,10.77188,106.665257,Ho Chi Minh City,5.33,0.189,09:00,16:00,4,2,Locker,True
C000935,10.674593,106.784818,Ho Chi Minh City,16.32,0.156,08:00,16:00,12,2,Home,False
C000936,10.758761,106.719927,Ho Chi Minh City,9.55,0.248,09:00,18:00,7,2,Home,False
C000939,10.728268,106.761286,Ho Chi Minh City,24.06,0.125,17:00,20:00,8,2,Home,False
C000940,10.804278,106.6831,Ho Chi Minh City,24.97,0.248,10:00,16:00,15,1,Home,False
C000944,10.749761,106.743475,Ho Chi Minh City,18.01,0.047,10:00,16:00,6,2,Locker,False
C000945,10.681832,106.60102,Ho Chi Minh City,14.26,0.049,08:00,12:00,6,2,Home,False
C000947,10.662212,106.740345,Ho Chi Minh City,22.69,0.011,13:00,18:00,14,2,Home,False
C000950,10.792778,106.804956,Ho Chi Minh City,6.87,0.237,08:00,11:00,12,2,Home,False
C000951,10.858296,106.76116,Ho Chi Minh City,2.95,0.026,13:00,18:00,6,3,Home,False
C000952,10.817934,106.595326,Ho Chi Minh City,3.08,0.007,10:00,16:00,8,1,Home,True
C000956,10.851602,106.642195,Ho Chi Minh City,23.04,0.239,17:00,21:00,9,1,Home,False
C000957,10.823245,106.690858,Ho Chi Minh City,9.96,0.203,10:00,18:00,12,2,Home,False
C000958,10.709372,106.591838,Ho Chi Minh City,13.7,0.096,17:00,20:00,15,2,Home,False
C000959,10.7399,106.619672,Ho Chi Minh City,10.4,0.021,17:00,20:00,14,2,Home,True
C000961,10.697271,106.721764,Ho Chi Minh City,24.87,0.008,09:00,12:00,14,1,Home,False
C000963,10.696912,106.677261,Ho Chi Minh City,14.2,0.035,09:00,16:00,12,2,Home,False
C000964,10.857738,106.792168,Ho Chi Minh City,15.18,0.063,13:00,16:00,13,1,Home,False
C000966,10.774847,106.713245,Ho Chi Minh City,16.65,0.118,15:00,20:00,12,1,Home,False
C000968,10.8944,106.765387,Ho Chi Minh City,24.62,0.201,10:00,16:00,5,3,Locker,False
C000970,10.682673,106.730746,Ho Chi Minh City,21.95,0.098,13:00,20:00,15,1,Home,False
C000973,10.870331,106.674379,Ho Chi Minh City,11.51,0.1,13:00,16:00,13,2,Home,False
C000976,10.705562,106.782986,Ho Chi Minh City,15.05,0.015,08:00,16:00,13,2,Home,False
C000978,10.66725,106.681039,Ho Chi Minh City,22.43,0.212,13:00,20:00,3,2,Home,False
C000979,10.871281,106.677538,Ho Chi Minh City,20.12,0.008,08:00,16:00,5,1,Home,True
C000981,10.666963,106.610008,Ho Chi Minh City,9.6,0.04,17:00,20:00,4,2,Home,False
C000983,10.726276,106.729672,Ho Chi Minh City,17.45,0.008,13:00,18:00,11,2,Home,False
C000984,10.803858,106.807955,Ho Chi Minh City,11.12,0.069,10:00,16:00,3,2,Home,True
C000986,10.861959,106.586757,Ho Chi Minh City,13.92,0.158,08:00,16:00,11,2,Home,False
C000987,10.754863,106.626676,Ho Chi Minh City,5.07,0.172,17:00,21:00,14,3,Home,False
C000988,10.892557,106.673759,Ho Chi Minh City,14.3,0.182,17:00,21:00,12,2,Home,False
C000990,10.858092,106.637684,Ho Chi Minh City,22.75,0.189,10:00,16:00,8,1,Home,False
C000992,10.81835,106.661948,Ho Chi Minh City,11.56,0.113,09:00,18:00,7,2,Home,False
C000994,10.68122,106.65888,Ho Chi Minh City,13.56,0.212,09:00,16:00,7,2,Home,False
C000996,10.704161,106.712702,Ho Chi Minh City,24.95,0.241,10:00,18:00,9,3,Home,True
C000998,10.88051,106.655307,Ho Chi Minh City,14.58,0.02,17:00,21:00,6,2,Home,False
C000999,10.812875,106.642205,Ho Chi Minh City,20.6,0.007,13:00,20:00,12,2,Home,False
C001000,10.682083,106.732031,Ho Chi Minh City,19.05,0.144,15:00,20:00,9,1,Home,False
C001001,10.812186,106.704087,Ho Chi Minh City,13.76,0.068,10:00,16:00,9,2,Home,False
C001003,10.841531,106.788635,Ho Chi Minh City,7.76,0.073,09:00,16:00,14,2,Home,False
C001006,10.676129,106.678126,Ho Chi Minh City,17.08,0.097,09:00,16:00,6,2,Home,False
C001007,10.832036,106.675919,Ho Chi Minh City,20.18,0.031,10:00,18:00,15,2,Home,False
C001010,10.803499,106.651029,Ho Chi Minh City,12.5,0.024,13:00,16:00,6,1,Locker,False
C001012,10.745009,106.797588,Ho Chi Minh City,1.29,0.172,08:00,11:00,5,1,Locker,False
C001013,10.832104,106.63113,Ho Chi Minh City,19.25,0.167,15:00,18:00,13,2,Home,False
C001015,10.768887,106.600909,Ho Chi Minh City,19.29,0.039,13:00,16:00,12,2,Locker,False
C001019,10.767745,106.645334,Ho Chi Minh City,19.49,0.115,13:00,16:00,7,2,Home,False
C001020,10.694585,106.643052,Ho Chi Minh City,10.55,0.105,09:00,18:00,12,2,Home,False
C001024,10.865218,106.803231,Ho Chi Minh City,19.58,0.055,08:00,12:00,4,3,Home,True
C001025,10.844446,106.625626,Ho Chi Minh City,10.56,0.123,10:00,18:00,14,1,Locker,False
C001027,10.703087,106.691654,Ho Chi Minh City,5.12,0.226,08:00,12:00,4,2,Home,False
C001028,10.815106,106.599517,Ho Chi Minh City,16.29,0.211,17:00,20:00,3,1,Home,False
C001029,10.87385,106.771777,Ho Chi Minh City,23.49,0.225,10:00,16:00,7,2,Home,False
C001031,10.864518,106.786979,Ho Chi Minh City,0.76,0.245,08:00,11:00,12,3,Locker,False
C001032,10.770557,106.750211,Ho Chi Minh City,19.55,0.223,10:00,16:00,6,2,Home,False
C001033,10.683053,106.586425,Ho Chi Minh City,15.88,0.24,10:00,16:00,11,1,Home,False
C001034,10.701967,106.603514,Ho Chi Minh City,3.12,0.061,15:00,20:00,3,3,Locker,False
C001035,10.711789,106.634459,Ho Chi Minh City,13.88,0.06,13:00,16:00,9,3,Home,False
C001038,10.674507,106.585314,Ho Chi Minh City,17.04,0.097,13:00,18:00,14,2,Home,False
C001040,10.826377,106.807765,Ho Chi Minh City,13.92,0.207,09:00,16:00,13,2,Locker,False
C001041,10.660703,106.660636,Ho Chi Minh City,9.45,0.192,15:00,21:00,14,2,Home,False
C001044,10.668109,106.784423,Ho Chi Minh City,19.25,0.006,10:00,18:00,12,2,Locker,False
C001046,10.658534,106.730961,Ho Chi Minh City,4.4,0.19,13:00,18:00,3,2,Home,True
C001049,10.815359,106.724053,Ho Chi Minh City,1.97,0.202,15:00,21:00,8,3,Home,False
C001050,10.857083,106.608988,Ho Chi Minh City,14.59,0.197,15:00,20:00,9,1,Home,False
C001052,10.668802,106.686353,Ho Chi Minh City,17.46,0.186,10:00,18:00,12,2,Home,False
C001054,10.824328,106.796741,Ho Chi Minh City,17.01,0.136,15:00,20:00,8,1,Home,True
C001056,10.883766,106.674952,Ho Chi Minh City,15.41,0.137,09:00,18:00,5,2,Home,False
C001057,10.794505,106.691194,Ho Chi Minh City,1.23,0.174,13:00,18:00,9,2,Locker,False
C001058,10.778144,106.798511,Ho Chi Minh City,19.19,0.042,15:00,20:00,11,3,Home,False
C001059,10.675842,106.697848,Ho Chi Minh City,1.63,0.021,13:00,16:00,5,2,Locker,False
C001060,10.842959,106.660961,Ho Chi Minh City,19.21,0.045,10:00,16:00,12,1,Home,False
C001065,10.85022,106.586777,Ho Chi Minh City,1.86,0.164,15:00,18:00,9,2,Home,False
C001066,10.719559,106.725786,Ho Chi Minh City,5.22,0.079,15:00,21:00,6,3,Home,False
C001070,10.786279,106.766834,Ho Chi Minh City,11.36,0.048,15:00,18:00,7,1,Home,False
C001071,10.828068,106.704545,Ho Chi Minh City,9.18,0.116,09:00,12:00,6,1,Home,False
C001072,10.842492,106.684627,Ho Chi Minh City,1.5,0.152,09:00,18:00,8,3,Locker,False
C001073,10.857206,106.757215,Ho Chi Minh City,14.89,0.137,09:00,12:00,10,2,Home,False
C001075,10.665995,106.728018,Ho Chi Minh City,17.08,0.03,15:00,21:00,4,2,Home,False
C001078,10.818291,106.762263,Ho Chi Minh City,16.74,0.179,10:00,18:00,14,2,Home,False
C001081,10.754754,106.594246,Ho Chi Minh City,24.08,0.187,09:00,16:00,8,1,Home,False
C001082,10.809374,106.77857,Ho Chi Minh City,13.55,0.055,09:00,16:00,4,1,Home,False
C001084,10.825907,106.761862,Ho Chi Minh City,7.83,0.116,10:00,16:00,6,2,Home,True
C001086,10.806529,106.660903,Ho Chi Minh City,24.71,0.247,08:00,16:00,14,3,Home,False
C001087,10.813506,106.704463,Ho Chi Minh City,21.67,0.228,08:00,16:00,13,1,Locker,False
C001091,10.710447,106.642876,Ho Chi Minh City,9.74,0.231,17:00,20:00,12,2,Home,False
C001092,10.658309,106.784951,Ho Chi Minh City,5.85,0.209,09:00,16:00,3,2,Home,False
C001093,10.776982,106.594605,Ho Chi Minh City,4.32,0.063,08:00,12:00,8,2,Locker,False
C001095,10.783372,106.806019,Ho Chi Minh City,9.32,0.063,13:00,20:00,3,2,Home,False
C001096,10.781112,106.698779,Ho Chi Minh City,21.42,0.039,15:00,20:00,10,1,Home,False
C001098,10.684459,106.753889,Ho Chi Minh City,20.14,0.069,10:00,16:00,10,2,Home,False
C001100,10.728637,106.638209,Ho Chi Minh City,24.79,0.063,15:00,21:00,9,2,Home,False
C001101,10.788507,106.638614,Ho Chi Minh City,13.42,0.059,17:00,20:00,13,3,Home,False
C001103,10.893097,106.653503,Ho Chi Minh City,16.6,0.163,08:00,12:00,10,2,Home,False
C001105,10.749265,106.623919,Ho Chi Minh City,5.77,0.226,17:00,21:00,12,2,Home,False
C001106,10.724081,106.608755,Ho Chi Minh City,23.12,0.213,09:00,18:00,15,3,Locker,False
C001107,10.69791,106.655879,Ho Chi Minh City,21.08,0.029,13:00,18:00,4,2,Home,False
C001108,10.706443,106.762238,Ho Chi Minh City,13.96,0.14,13:00,16:00,14,2,Home,False
C001113,10.877187,106.592152,Ho Chi Minh City,9.73,0.142,10:00,16:00,14,2,Home,True
C001114,10.732208,106.813806,Ho Chi Minh City,3.49,0.153,09:00,12:00,14,2,Home,False
C001119,10.732966,106.744589,Ho Chi Minh City,22.23,0.206,08:00,12:00,13,3,Home,False
C001120,10.688465,106.645019,Ho Chi Minh City,21.9,0.158,08:00,11:00,12,1,Home,False
C001122,10.712058,106.626971,Ho Chi Minh City,19.69,0.173,13:00,18:00,6,2,Home,False
C001123,10.701089,106.749393,Ho Chi Minh City,19.56,0.193,15:00,20:00,15,3,Home,False
C001127,10.756364,106.813068,Ho Chi Minh City,11.5,0.181,10:00,18:00,8,2,Home,False
C001128,10.695089,106.799717,Ho Chi Minh City,13.97,0.026,08:00,11:00,14,2,Home,False
C001129,10.868345,106.679167,Ho Chi Minh City,7.06,0.2,13:00,16:00,5,2,Home,True
C001130,10.807683,106.713438,Ho Chi Minh City,13.16,0.194,15:00,18:00,14,3,Home,False
C001131,10.839214,106.78785,Ho Chi Minh City,23.98,0.097,10:00,18:00,15,1,Home,False
